"subject_id","success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"subj_78",NA,NA,NA,NA,NA,"instructions",2,"2.0.0",14075,NA,8479,NA,NA,"[{""page_index"":0,""viewing_time"":8479}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",3,"2.0.0",20643,NA,6565,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>think about something</strong>?</p>","0",NA,"intervention","think about something","take a walk","remember something","<p style=""font-size: 20px;"">I would make them <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",4,"2.0.0",23877,NA,3230,"<p style=""font-size: 25px;"">For this question, please select ""I would make them <strong>""choose what to do""</strong>""</p>","0",NA,"attention_check",NA,NA,NA,"I would make them choose what to do","choose what to do",NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",5,"2.0.0",30601,NA,6721,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>reach for something</strong>?</p>","1",NA,"intervention","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">I would make them <strong>become hungry</strong></p>",NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",6,"2.0.0",36387,NA,5783,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>remember something</strong>?</p>","0",NA,"intervention","remember something","take a walk","think about something","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",7,"2.0.0",39852,NA,3462,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>hear something</strong>?</p>","1",NA,"intervention","hear something","take a walk","see something","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",8,"2.0.0",45120,NA,5264,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>sit down</strong>?</p>","1",NA,"intervention","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>experience pain</strong></p>",NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",9,"2.0.0",50010,NA,4885,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>experience pain</strong>?</p>","1",NA,"intervention","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">I would make them <strong>kick something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",10,"2.0.0",53478,NA,3465,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get sick</strong>?</p>","1",NA,"intervention","get sick","see something","get tired","<p style=""font-size: 20px;"">I would make them <strong>get tired</strong></p>",NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",11,"2.0.0",57749,NA,4268,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>see something</strong>?</p>","0",NA,"intervention","see something","take a walk","hear something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",12,"2.0.0",62598,NA,4844,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>jump up and down</strong>?</p>","1",NA,"intervention","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">I would make them <strong>sit down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",13,"2.0.0",67439,NA,4839,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>become hungry</strong>?</p>","1",NA,"intervention","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",14,"2.0.0",72867,NA,5425,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get tired</strong>?</p>","1",NA,"intervention","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",15,"2.0.0",80491,NA,7620,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>feel scared</strong>?</p>","0",NA,"intervention","feel scared","see something","become hungry","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",16,"2.0.0",85019,NA,4524,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>take a walk</strong>?</p>","1",NA,"intervention","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",17,"2.0.0",91071,NA,6050,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>choose what to do</strong>?</p>","0",NA,"intervention","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">I would make them <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"html-button-response",18,"2.0.0",94849,NA,3775,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>kick something</strong>?</p>","0",NA,"intervention","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"instructions",19,"2.0.0",101718,NA,6867,NA,NA,"[{""page_index"":0,""viewing_time"":6867}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_78",NA,NA,NA,NA,NA,"survey-html-form",20,"2.0.0",132644,"demographics_survey",30917,NA,"{""feedback"":""I just answered the best I could as in real life."",""age"":""62"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}",NA,NA,NA,NA,NA,NA,NA,"I just answered the best I could as in real life.",62,"Non-Hispanic","Male","White"
"subj_79",TRUE,FALSE,"[]","[]","[]","preload",0,"2.0.0",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_79",NA,NA,NA,NA,NA,"html-button-response",1,"2.0.0",6475,"consent",6470,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_79",NA,NA,NA,NA,NA,"instructions",2,"2.0.0",22564,NA,16088,NA,NA,"[{""page_index"":0,""viewing_time"":16088}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_79",NA,NA,NA,NA,NA,"html-button-response",3,"2.0.0",32727,NA,10162,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>choose what to do</strong>?</p>","1",NA,"intervention","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">I would make them <strong>feel scared</strong></p>",NA,NA,NA,NA,NA,NA
"subj_79",NA,NA,NA,NA,NA,"html-button-response",4,"2.0.0",39153,NA,6425,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>sit down</strong>?</p>","1",NA,"intervention","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>experience pain</strong></p>",NA,NA,NA,NA,NA,NA
"subj_79",NA,NA,NA,NA,NA,"html-button-response",5,"2.0.0",44765,NA,5611,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>feel scared</strong>?</p>","0",NA,"intervention","feel scared","see something","become hungry","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_79",NA,NA,NA,NA,NA,"html-button-response",6,"2.0.0",50332,NA,5566,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>take a walk</strong>?</p>","1",NA,"intervention","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_79",NA,NA,NA,NA,NA,"html-button-response",7,"2.0.0",54213,NA,3881,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>become hungry</strong>?</p>","0",NA,"intervention","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_79",NA,NA,NA,NA,NA,"html-button-response",8,"2.0.0",67363,NA,13150,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>hear something</strong>?</p>","0",NA,"intervention","hear something","take a walk","see something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_79",NA,NA,NA,NA,NA,"html-button-response",9,"2.0.0",72177,NA,4813,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>kick something</strong>?</p>","1",NA,"intervention","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_79",NA,NA,NA,NA,NA,"html-button-response",10,"2.0.0",74890,NA,2711,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get tired</strong>?</p>","0",NA,"intervention","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_79",NA,NA,NA,NA,NA,"html-button-response",11,"2.0.0",80288,NA,5397,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>see something</strong>?</p>","0",NA,"intervention","see something","take a walk","hear something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_79",NA,NA,NA,NA,NA,"html-button-response",12,"2.0.0",85348,NA,5059,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>jump up and down</strong>?</p>","1",NA,"intervention","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_79",NA,NA,NA,NA,NA,"html-button-response",13,"2.0.0",90655,NA,5307,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>think about something</strong>?</p>","0",NA,"intervention","think about something","take a walk","remember something","<p style=""font-size: 20px;"">I would make them <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
